frame_idx,track_id,speed_kmh,center_x,center_y
570,1291,165.72642554937178,662,790
570,1213,22.92595775970985,1374,785
570,1276,60.34986802617978,1086,837
570,1298,0.0,851,705
570,1073,5.760000000000001,448,474
570,1281,23.01696260272823,280,486
570,1270,0.0,1833,503
571,1292,120.99142873504357,818,787
571,1289,68.68293472278998,1723,1029
571,1274,81.30292901139308,1625,966
571,1242,64.10836324225185,1419,838
571,1256,74.2268832482003,1529,904
571,1291,189.40993159606774,642,814
571,1272,75.89456462854922,1300,877
571,1299,38.423992504683845,1176,1024
571,1296,118.99982659940777,585,739
571,1279,310.2396948442396,658,1042
571,1213,22.86293431711084,1371,784
571,1283,96.24571678673018,1123,897
571,1073,5.760000000000001,447,475
571,1298,45.536798306424664,846,720
571,1302,0.0,1073,471
571,1276,75.38215588086595,1082,824
572,1289,65.81649162018849,1715,1026
572,1256,81.1925454856308,1520,895
572,1296,153.26487748410358,563,757
572,1291,226.11355429069647,617,844
572,1292,143.43349076821949,807,809
572,1299,47.829092271893074,1171,1017
572,1242,59.23299329202369,1413,834
572,1272,72.85881776098432,1297,868
572,1298,65.96133363505118,840,732
572,1274,75.95162306715886,1617,961
572,1283,90.58448231489328,1120,886
572,1213,30.009500828804562,1367,780
572,1276,68.44859584361939,1078,817
572,1302,0.0,1073,471
572,1073,5.760000000000001,447,475
572,1270,0.0,1830,504
573,1256,81.55257953423364,1511,888
573,1289,69.55797771777549,1705,1023
573,1296,186.4299506195569,537,777
573,1291,260.3092622227005,589,877
573,1274,76.72293686030419,1608,955
573,1292,164.72153609531824,796,834
573,1298,87.24928280990164,833,747
573,1283,92.98994404013234,1114,874
573,1284,0.0,1342,930
573,1272,70.26757869359412,1290,862
573,1242,66.15461591589,1406,826
573,1270,0.0,1830,504
573,1302,0.0,1072,471
573,1073,5.760000000000001,447,475
573,1281,0.0,289,486
573,1276,70.01279929499978,1077,807
574,1291,303.3194555352244,556,916
574,1292,195.43105828518185,781,864
574,1289,76.88966680397836,1695,1016
574,1296,212.65797037173417,509,798
574,1256,83.61134010746201,1502,880
574,1298,105.29772546118966,826,764
574,1274,86.96625287841198,1597,946
574,1304,0.0,647,683
574,1272,66.59815757396355,1284,856
574,1242,55.202044194081374,1401,824
574,1284,42.814277992277304,1332,919
574,1283,98.60824441635671,1109,860
574,1270,6.439875775199396,1828,503
574,1073,5.760000000000001,447,475
574,1276,61.32730690259806,1074,801
575,1289,73.30366574271002,1687,1011
575,1292,221.6561521829662,766,897
575,1291,359.73691123202775,516,963
575,1304,57.021090834883196,633,697
575,1274,86.85954411396901,1588,938
575,1242,53.8892018631214,1395,820
575,1256,84.84659645139902,1493,872
575,1296,242.2896748730622,478,823
575,1298,117.28892265351489,818,781
575,1213,0.0,1357,771
575,1272,52.17769972328166,1281,853
575,1284,64.43500405093867,1323,909
575,1283,86.48702563366882,1106,851
575,1073,5.760000000000001,448,475
576,1274,86.91489887233378,1577,933
576,1292,257.93392021944675,747,936
576,1296,280.3656446772091,439,849
576,1289,78.66199183254784,1678,1003
576,1291,419.6517520084483,464,1011
576,1256,83.74501011369458,1484,865
576,1307,0.0,1497,1044
576,1308,0.0,1164,1040
576,1298,137.79242507785398,810,803
576,1242,50.774518921679444,1391,815
576,1304,87.08242658290507,617,706
576,1283,87.51584798553789,1103,839
576,1284,71.24448290763931,1315,901
576,1309,0.0,1816,1052
576,1272,70.05305708954128,1272,843
576,1073,5.760000000000001,448,475
576,1281,0.0,253,488
577,1292,306.8287157054239,725,984
577,1274,90.89537657897256,1567,924
577,1298,156.1013360424485,799,826
577,1308,36.88199560761321,1156,1030
577,1296,315.7473692367783,399,881
577,1289,88.12968586175816,1667,994
577,1307,54.1102873768011,1480,1036
577,1304,121.96687414634584,598,721
577,1256,75.0217028372995,1479,858
577,1272,66.46944461153186,1266,837
577,1309,41.933432962255786,1802,1048
577,1291,420.33872991943156,415,1043
577,1283,79.83158777517752,1100,830
577,1310,0.0,149,480
577,1284,88.28348805100825,1306,888
577,1242,58.82942182218045,1382,811
577,1281,40.42272628114042,267,489
577,1073,5.760000000000001,448,475
578,1309,60.78369238269006,1790,1045
578,1289,84.02977453706377,1658,988
578,1292,325.77449647764104,703,1028
578,1298,184.04876542596634,787,855
578,1296,380.3557121309808,344,918
578,1304,141.87884063301652,578,734
578,1256,83.65227635357607,1467,852
578,1274,89.21701833430535,1559,915
578,1283,81.60848840797904,1096,819
578,1307,65.30322466893583,1471,1029
578,1299,0.0,1128,919
578,1272,55.390941411466486,1264,832
578,1242,60.072349862391036,1377,804
578,1310,43.2,134,480
578,1073,5.760000000000001,447,475
579,1274,103.90963537204661,1544,906
579,1298,214.2691359889427,775,889
579,1304,159.4513946870582,557,749
579,1309,63.79229441346884,1781,1042
579,1296,447.26388721875844,285,966
579,1289,76.97015275924178,1652,981
579,1242,51.552684561982,1375,799
579,1256,80.80618575282143,1459,845
579,1299,54.1102873768011,1120,902
579,1283,77.3298035139602,1092,810
579,1073,5.760000000000001,447,475
579,1083,0.0,218,494
579,1281,0.0,230,491
579,1310,63.36000000000001,122,485
579,1246,0.0,1211,762
580,1309,71.98491239095382,1770,1038
580,1289,85.35432672070314,1641,973
580,1304,186.74443342508425,531,767
580,1274,88.89806926023148,1538,899
580,1256,83.63859162500593,1449,838
580,1298,252.26745558007332,757,928
580,1296,505.72694693731455,218,1014
580,1242,55.538341523703686,1367,796
580,1321,0.0,834,778
580,1324,0.0,711,615
580,1299,68.8956110712204,1116,890
580,1083,12.21880517890354,221,491
580,1272,0.0,1258,819
580,1073,5.760000000000001,447,475
581,1309,75.39032631056926,1760,1033
581,1304,214.31707806534325,501,786
581,1274,88.0186339430607,1529,891
581,1289,82.36455905243076,1632,967
581,1298,297.3625555249774,738,975
581,1321,69.23989601378673,827,801
581,1256,70.95113032167613,1443,834
581,1325,0.0,1202,1040
581,1299,73.53674551872922,1111,880
581,1283,0.0,1086,796
581,1296,593.1017518964595,122,1044
581,1242,54.090980260894796,1361,792
581,1083,50.14556109961943,207,496
581,1272,16.79314145715447,1253,816
581,1073,5.760000000000001,448,476
582,1309,78.07124802919674,1749,1030
582,1298,325.6077938623474,712,1019
582,1256,62.93535349117825,1438,829
582,1325,44.987038133222335,1190,1030
582,1289,86.30073103907168,1622,959
582,1274,79.98104602615945,1524,883
582,1304,233.42382924484542,472,808
582,1321,113.7739701432225,817,824
582,1294,0.0,1299,891
582,1083,46.88047811692613,212,493
582,1331,0.0,1184,615
582,1299,80.55148595637726,1107,868
582,1281,0.0,196,494
582,1073,5.760000000000001,448,476
583,1304,264.6621496269427,436,832
583,1289,89.33104447741027,1611,952
583,1321,154.56832869325848,804,851
583,1256,58.529187441379534,1432,825
583,1274,89.22395227793157,1511,877
583,1281,46.43860463019965,180,496
583,1298,314.11011833519706,686,1051
583,1294,50.379424371463394,1290,876
583,1073,9.216000000000001,446,476
583,1299,83.48577174713942,1100,858
583,1242,0.0,1347,784
583,1302,0.0,1072,472
583,1331,0.0,1183,616
584,1304,301.7857368619355,395,860
584,1321,194.88968883753193,791,884
584,1289,92.77086175160423,1600,944
584,1308,0.0,1113,921
584,1256,49.51751246482772,1429,821
584,1281,62.4231627781198,168,496
584,1274,84.68633438676781,1502,871
584,1299,76.64375108528716,1098,849
584,1073,9.216000000000001,446,475
584,1302,0.0,1071,472
585,1321,234.16785613991345,772,920
585,1289,102.89802911550991,1587,934
585,1304,340.0985643322099,350,892
585,1339,0.0,729,711
585,1344,0.0,847,726
585,1256,63.420043221769156,1418,817
585,1274,86.8980972001487,1491,865
585,1308,47.498176807115456,1109,905
585,1281,46.56125732815681,165,495
585,1083,0.0,223,492
585,1073,9.216000000000001,447,476
586,1321,282.1779807383348,750,964
586,1304,397.59856714038574,296,932
586,1289,92.35363740998174,1579,927
586,1339,55.022322742683265,715,724
586,1256,54.84516739021596,1413,814
586,1344,48.277597289011815,842,742
586,1348,0.0,625,669
586,1274,76.91355508917198,1486,858
586,1308,64.92834472940902,1105,893
586,1294,0.0,1275,865
587,1321,332.96074531542115,723,1014
587,1304,456.2993304191719,236,978
587,1339,90.17976138049409,702,739
587,1348,51.91993836668145,610,679
587,1344,67.60581302460346,836,754
587,1289,95.42242113560448,1567,920
587,1256,53.271775732302146,1408,809
587,1274,70.92282982258595,1479,853
587,1083,0.0,209,496
587,1308,85.39561146784506,1097,879
587,1281,0.0,146,499
587,1294,14.68517619914722,1276,860
587,1073,0.0,447,477
587,1242,0.0,1325,765
588,1289,112.65135877897617,1550,911
588,1304,527.1705025870771,161,1024
588,1339,115.33749670964804,688,755
588,1344,102.60058639295157,828,774
588,1274,66.99130825135865,1473,847
588,1348,105.47605332725716,589,694
588,1256,48.75620689653576,1405,804
588,1321,297.2294512476192,704,1042
588,1083,6.439875775199396,207,497
588,1308,84.07441912356221,1094,868
588,1281,40.32,132,499
588,1294,84.40767707031085,1259,840
589,1321,361.5065764067099,666,991
589,1289,106.337252522958,1540,902
589,1339,138.56208279963244,672,773
589,1307,0.0,1338,905
589,1274,76.28108151890319,1462,841
589,1344,128.97942332151598,820,796
589,1348,135.45822513253032,567,706
589,1083,28.47065625163413,199,500
589,1281,58.87179238692182,120,500
589,1256,50.22044061904934,1398,802
589,1364,0.0,841,699
589,1304,556.9848509819878,83,1054
589,1308,90.55840971242759,1089,855
589,1294,67.92460624218651,1259,834
589,1073,0.0,447,476
590,1309,0.0,1656,974
590,1339,164.59595087246976,652,793
590,1365,0.0,1178,1041
590,1344,146.6275500066963,813,819
590,1274,79.35493182565085,1452,835
590,1321,367.2443595723378,635,1033
590,1307,35.15488017331307,1331,895
590,1348,180.5827474610222,537,723
590,1289,98.48214390069661,1531,894
590,1083,31.482393750980478,195,497
590,1367,0.0,1476,1045
590,1281,54.64270275775128,114,503
590,1256,45.641539015976974,1396,797
590,1308,85.3535951165513,1085,845
590,1294,69.5547637453119,1253,826
591,1309,36.65641553671063,1647,965
591,1367,75.59657135082253,1451,1037
591,1344,178.13479085680933,799,847
591,1365,34.799172403952376,1173,1030
591,1289,94.24416651373103,1521,887
591,1307,52.244891123996716,1325,886
591,1339,196.5928279719089,629,818
591,1348,213.8142889965525,507,744
591,1274,63.90469933392856,1448,831
591,1083,25.329312025787683,196,499
591,1364,0.0,834,728
591,1281,52.945621654650765,107,503
591,1256,48.351639890714075,1389,795
591,1308,82.23070635902553,1081,835
591,1073,0.0,447,476
591,1294,56.13285824718714,1248,826
591,1302,0.0,1071,472
591,1242,0.0,1305,749
592,1309,70.95384932202639,1632,957
592,1344,205.30779766014354,787,879
592,1307,51.7116099725706,1320,881
592,1339,222.7892791887848,607,847
592,1365,59.62594069794372,1164,1020
592,1367,94.31794281049352,1436,1029
592,1289,91.22629229516043,1512,879
592,1364,42.814277992277304,829,742
592,1348,252.2624545181094,470,766
592,1325,0.0,1123,878
592,1372,0.0,612,705
592,1083,24.304946876757544,193,500
592,1274,55.13596105751161,1443,828
592,1256,43.410983934428444,1386,791
592,1302,0.0,1071,472
592,1308,82.92470672972425,1075,825
592,1073,0.0,447,475
593,1344,239.10244254967523,769,915
593,1309,79.22872512992646,1623,948
593,1339,256.4710397999592,580,880
593,1348,288.18020766379664,429,790
593,1325,34.799172403952376,1118,867
593,1364,84.00412218155816,822,761
593,1372,63.42542077117029,595,719
593,1307,63.86401822639753,1313,872
593,1289,86.93515425309323,1502,874
593,1083,30.0922427706019,188,502
593,1256,38.26539553956061,1383,788
593,1274,49.874718091661435,1438,825
593,1302,0.0,1072,472
593,1294,0.0,1244,821
593,1073,0.0,447,475
593,1308,76.30711207483807,1073,816
594,1309,86.70947014311395,1612,940
594,1339,291.06860567111914,550,917
594,1344,285.28501787566904,749,960
594,1307,71.1554631786937,1306,863
594,1325,60.05173850752951,1114,854
594,1375,0.0,1763,1049
594,1372,108.3650128093283,575,733
594,1348,341.45580331264057,380,822
594,1364,108.71802869512666,815,780
594,1289,86.96026495580831,1491,869
594,1274,50.69280620166944,1432,821
594,1256,43.92595380486426,1376,786
594,1374,0.0,242,493
594,1083,38.420020960533705,181,503
594,1302,0.0,1072,472
594,1294,14.68517619914722,1243,816
594,1308,81.87056381299085,1067,805
594,1073,0.0,447,475
595,1309,92.75503268221351,1602,930
595,1375,40.113758238290266,1750,1044
595,1307,65.18679697382738,1301,857
595,1372,151.41900768559697,551,751
595,1339,352.1061931972764,509,963
595,1325,73.4710431045177,1109,842
595,1348,413.39025541360877,319,861
595,1344,323.5934972554407,729,1009
595,1289,85.01321121634015,1484,860
595,1274,55.19038049008443,1425,816
595,1364,140.110817217076,805,804
595,1242,0.0,1285,727
595,1374,8.640000000000002,239,493
595,1256,41.04074848206577,1371,785
595,1073,0.0,447,475
595,1308,109.876004843814,1065,784
595,1281,0.0,31,507
595,1302,0.0,1072,473
596,1375,56.267633818971134,1740,1039
596,1309,93.20362546329537,1591,923
596,1339,414.9511941785672,460,1014
596,1364,156.9253676205251,797,828
596,1348,490.5876096242804,246,903
596,1274,47.51422829405065,1421,813
596,1372,177.9208114084646,526,768
596,1307,57.55307598810303,1297,852
596,1325,76.2820047387076,1104,832
596,1289,71.77590207647667,1478,856
596,1374,26.150716481127894,232,495
596,1294,0.0,1231,805
596,1344,298.19547551402985,705,1036
596,1242,10.383987673336291,1282,725
596,1073,0.0,447,475
596,1256,41.41759054639393,1366,782
596,1302,0.0,1073,473
597,1375,75.69401325363847,1726,1035
597,1309,91.07705545129028,1581,916
597,1376,0.0,831,708
597,1364,189.50018583005692,783,858
597,1307,57.025364659472984,1291,847
597,1348,561.7586659293702,160,938
597,1377,0.0,1224,1041
597,1372,207.55248684507876,498,789
597,1325,73.09128182707936,1101,823
597,1289,75.64902172296212,1470,848
597,1374,24.33042988867674,229,495
597,1274,44.800277214968446,1417,809
597,1302,0.0,1072,472
597,1073,5.760000000000001,445,475
597,1256,37.73030587823515,1362,780
597,1339,420.4456359560207,408,1043
597,1308,0.0,1058,785
597,1294,8.640000000000002,1231,802
597,1242,20.630392604001774,1277,725
597,1083,0.0,157,507
598,1309,94.65647196038961,1569,909
598,1364,220.72611955215154,768,892
598,1307,63.01521879568379,1285,839
598,1289,66.35612951490516,1463,846
598,1376,32.19937887599698,826,718
598,1377,41.535950693345164,1216,1029
598,1365,0.0,1127,926
598,1325,71.17684808010242,1098,814
598,1374,41.15054597020956,238,497
598,1274,43.67330778613554,1412,806
598,1256,48.39768662773867,1358,772
598,1083,32.19937887599698,147,512
598,1294,35.7988199406758,1223,795
598,1302,0.0,1072,473
598,1308,29.37035239829444,1056,775
598,1372,247.8008751670756,464,815
599,1309,93.67587878384697,1561,899
599,1307,70.64618352026545,1278,830
599,1376,64.39875775199395,819,732
599,1289,68.6136777089431,1457,838
599,1364,264.0362310006193,750,934
599,1372,291.66897218601525,423,843
599,1381,0.0,739,698
599,1365,41.235324662235904,1121,913
599,1274,44.41870399425119,1406,804
599,1325,76.29239176237039,1092,804
599,1374,46.6237541270138,231,500
599,1256,46.556968063902076,1352,771
599,1324,0.0,720,629
599,1083,73.65935864624423,131,522
600,1381,59.3727210088943,726,714
600,1365,79.38535276505115,1115,895
600,1309,87.35749029031706,1552,893
600,1376,72.3487903940689,815,743
600,1289,61.93618197203844,1451,834
600,1385,0.0,1453,1045
600,1307,59.18085156931374,1273,827
600,1364,315.9816929034876,733,986
600,1372,335.71467336566786,378,876
600,1325,61.284709701969604,1090,799
600,1083,113.37558916866098,107,523
600,1324,20.36467529817257,715,634
600,1274,39.5309739469495,1402,802
600,1073,0.0,445,475
600,1374,40.85400402660707,227,502
600,1294,0.0,1212,778
601,1309,83.5664571941991,1543,887
601,1385,46.43860463019965,1439,1037
601,1381,101.29773709104693,708,728
601,1365,79.83059053502767,1110,885
601,1372,396.69620221991954,324,917
601,1307,55.87318623976081,1268,822
601,1376,82.04852888763773,809,755
601,1289,59.655228249834224,1445,829
601,1274,48.32531515468419,1399,794
601,1387,0.0,860,689
601,1083,109.26067816343249,94,529
601,1325,67.78937511027651,1086,789
601,1364,312.85839880212086,707,1020
601,1324,38.771093215907065,708,640
601,1294,18.440997803806606,1208,773
601,1073,0.0,445,476
602,1381,126.07275837545485,691,743
602,1309,76.69216235352297,1536,881
602,1307,53.88858704202906,1263,817
602,1289,54.23413475370714,1440,825
602,1365,85.3383543210166,1105,873
602,1367,0.0,1327,899
602,1372,485.7646890227794,254,967
602,1376,100.26284735499037,804,772
602,1387,29.37035239829444,858,699
602,1274,40.515189092810516,1395,794
602,1073,0.0,445,477
602,1325,67.22591310316943,1084,780
602,1083,103.4368926394013,81,531
602,1324,53.87747587022004,700,647
603,1309,80.81446981606615,1525,876
603,1381,159.16365502527293,671,764
603,1289,40.68635097149331,1438,823
603,1391,0.0,1786,1049
603,1376,143.07970549458892,794,799
603,1307,44.55195740412097,1260,814
603,1073,0.0,445,476
603,1324,67.00627790905384,691,655
603,1387,55.06221143897667,853,711
603,1365,78.37287825293298,1100,865
603,1372,564.1021936744032,173,1016
603,1390,0.0,397,487
603,1274,41.10225491284078,1390,791
604,1381,189.9692171442585,645,784
604,1309,69.25665723631226,1521,870
604,1367,0.0,1306,878
604,1392,0.0,1222,1039
604,1376,111.60732639755093,790,807
604,1289,42.85280838670259,1433,819
604,1391,33.58628291430894,1776,1043
604,1387,69.12362343147402,847,722
604,1365,79.22310582775677,1098,854
604,1324,64.8104975319468,683,658
604,1073,11.520000000000001,441,476
604,1374,0.0,190,501
604,1307,55.53117444247258,1254,806
604,1390,14.68517619914722,392,486
605,1375,0.0,1629,969
605,1395,0.0,733,708
605,1392,47.67248262887093,1215,1024
605,1309,70.06453975922895,1514,863
605,1381,219.95613856608588,618,809
605,1367,34.67979238692182,1298,869
605,1376,142.5609671893531,782,832
605,1289,33.85755515129058,1431,817
605,1387,84.28845205116171,842,736
605,1391,66.23176974858536,1760,1043
605,1324,68.53771332521063,674,663
605,1073,11.520000000000001,441,477
605,1274,0.0,1379,782
605,1365,76.33386349665406,1092,846
605,1390,46.69159146083014,379,488
606,1376,160.30572903151557,775,857
606,1381,248.07019471515062,590,838
606,1375,32.19937887599698,1619,964
606,1395,59.92891789445227,721,725
606,1289,47.48439875109737,1423,812
606,1309,69.20858951586038,1506,858
606,1391,92.68721762439989,1743,1036
606,1387,87.00250987583676,838,748
606,1367,51.82642472124783,1294,859
606,1274,8.640000000000002,1376,782
606,1390,48.98167135762598,372,486
606,1365,76.81886738708718,1088,836
606,1307,0.0,1241,796
606,1073,24.43035608725888,435,478
606,1324,71.19071074078877,664,666
607,1376,194.69459414747487,766,890
607,1375,55.976042862308816,1610,955
607,1309,66.29985047859898,1499,853
607,1381,291.4530168332626,556,874
607,1395,90.97967347935463,708,739
607,1391,89.32186631751246,1732,1032
607,1387,103.23523594790979,833,765
607,1289,47.81026657625661,1417,809
607,1307,17.518356087258876,1240,790
607,1324,87.70146457769559,652,676
607,1377,0.0,1138,893
607,1367,61.7106747734245,1286,852
607,1274,21.97714145715447,1373,777
607,1073,24.43035608725888,435,478
607,1390,50.35571929570348,365,484
607,1365,77.10986972134705,1084,826
608,1309,62.27342935377055,1493,848
608,1375,80.02423034758493,1596,947
608,1391,108.23727775821708,1714,1026
608,1381,345.93508260460715,514,916
608,1395,128.0136850833489,691,758
608,1376,220.05581886315008,752,923
608,1289,43.08615994575396,1413,806
608,1387,117.56318036633041,826,783
608,1377,41.933432962255786,1134,879
608,1367,71.70619725097652,1277,844
608,1324,106.19197543130359,641,691
608,1307,19.151013652355328,1240,787
608,1274,33.95426022096527,1367,773
608,1390,53.43273389252191,357,485
608,1399,0.0,863,681
608,1294,0.0,1184,738
608,1398,0.0,263,487
608,1365,60.66592183280823,1080,823
609,1376,261.47339243033684,736,965
609,1391,109.65198978015911,1699,1022
609,1375,84.89653381616418,1586,939
609,1309,63.123560713059916,1485,844
609,1395,150.57220226523577,675,778
609,1289,38.731447517851166,1409,804
609,1381,419.39283188071585,463,969
609,1377,62.71066563132074,1127,868
609,1387,130.67407371112301,820,803
609,1367,70.19358401090892,1272,836
609,1324,110.95069732332954,628,701
609,1390,43.93418453729201,353,486
609,1398,23.040000000000003,255,487
609,1274,39.692183458177354,1361,770
609,1399,31.018549289094747,859,691
610,1391,105.90495210638574,1686,1017
610,1376,307.5826326646792,713,1012
610,1375,79.4484657071401,1579,932
610,1309,56.31513423164256,1480,840
610,1324,118.08942459559287,612,709
610,1395,175.97187734369606,655,800
610,1289,33.62285618404699,1406,802
610,1381,484.3461148815711,398,1017
610,1387,142.80320197866774,810,823
610,1377,65.99110984796522,1123,859
610,1367,60.557148210351954,1268,831
610,1274,44.17998537307898,1356,765
610,1365,0.0,1074,804
610,1398,21.969870119269032,253,489
610,1400,0.0,19,515
610,1256,0.0,1309,733
611,1385,0.0,1332,907
611,1395,207.48792904083342,629,824
611,1402,0.0,1450,1045
611,1391,103.55320995344688,1674,1010
611,1375,84.55107503189727,1569,924
611,1387,175.8861694241878,801,853
611,1309,48.189080538985536,1477,836
611,1289,48.53842417960097,1402,793
611,1377,78.2339205599755,1117,847
611,1324,117.29225938755538,598,717
611,1376,290.5241878783383,686,1037
611,1398,56.47781564127539,238,488
611,1367,58.26771547109924,1265,824
611,1274,43.30113268100186,1351,762
611,1400,0.0,20,515
612,1395,246.95203718720325,601,856
612,1385,33.58628291430894,1326,897
612,1402,56.802478819150146,1433,1035
612,1309,63.7126207273437,1466,831
612,1391,111.68131951023366,1660,1000
612,1387,196.605298267362,791,883
612,1324,138.34579626667949,579,731
612,1375,86.81694158722637,1558,918
612,1289,40.997598709539446,1398,792
612,1367,61.51291731966306,1258,818
612,1377,77.5551722766611,1110,839
612,1274,36.36466728193741,1348,760
612,1307,0.0,1220,768
613,1387,229.2072565555863,777,919
613,1385,52.98882199144053,1319,888
613,1309,54.519312674944274,1462,827
613,1324,150.48803495984117,561,746
613,1375,81.74157975837838,1549,913
613,1391,109.5314821196124,1653,987
613,1395,295.30512051392606,568,895
613,1289,37.478310776122456,1394,790
613,1392,0.0,1151,911
613,1407,0.0,730,709
613,1367,53.7008918489523,1253,815
613,1274,38.61194182631691,1345,755
613,1377,84.08370921996392,1103,828
613,1398,0.0,224,490
613,1390,0.0,315,496
614,1395,350.2947911491089,526,938
614,1387,276.0640291170334,760,964
614,1385,68.67528880247752,1311,878
614,1391,113.39137190063838,1638,980
614,1375,91.85922584730433,1538,903
614,1309,47.11158760496656,1458,824
614,1407,43.9612920647244,717,717
614,1324,161.83053690254025,542,762
614,1392,50.29703768613018,1147,894
614,1289,36.88698646567347,1391,786
614,1377,78.81493600115114,1099,819
614,1274,49.2466742936259,1336,754
614,1367,50.66153291317799,1249,810
614,1390,28.8,305,496
614,1398,17.518356087258876,218,491
614,1307,0.0,1210,762
615,1385,75.88496566840834,1303,869
615,1392,78.45581990068993,1142,878
615,1407,73.61228730338202,707,730
615,1387,306.3169104959843,741,1009
615,1309,50.7604716295911,1452,819
615,1391,113.11395356677879,1624,973
615,1324,182.5814573203417,517,778
615,1289,40.573189683210686,1386,782
615,1411,0.0,1180,1042
615,1413,0.0,1720,1043
615,1375,77.60905457499376,1532,898
615,1395,416.6750838826688,480,993
615,1377,74.45882726101371,1094,811
615,1274,43.94800457617554,1333,750
615,1367,45.90619439245417,1251,805
616,1375,79.40248498785144,1523,891
616,1289,33.451273471211344,1383,781
616,1411,39.17223506515808,1172,1031
616,1385,78.11445987812112,1295,861
616,1309,43.336034528153455,1448,817
616,1413,36.42943864513974,1708,1039
616,1324,205.80293820251904,491,799
616,1391,103.95466870815528,1613,967
616,1395,473.6829902342776,416,1037
616,1387,279.65565208564766,723,1037
616,1392,83.15978850850198,1136,867
616,1407,97.27194845603626,693,742
616,1274,48.30222929059339,1330,743
616,1377,68.42438476016595,1092,803
616,1073,0.0,451,484
616,1367,60.38076887832767,1242,798
616,1390,0.0,285,499
617,1413,72.89139320949158,1691,1034
617,1375,70.13501005932203,1517,886
617,1324,234.6512551394756,460,822
617,1385,70.08797824197251,1291,854
617,1289,39.390391408325,1380,775
617,1309,44.44261852069868,1443,813
617,1407,121.52650020807033,678,758
617,1416,0.0,810,785
617,1392,84.69504550905356,1131,856
617,1367,48.447266505900146,1239,795
617,1391,95.20985346774833,1606,958
617,1073,0.0,450,484
617,1390,11.874544201778864,281,500
617,1302,0.0,1067,477
617,1274,37.12720769362506,1328,741
617,1377,77.7110463928102,1083,794
618,1385,72.6676068858593,1283,847
618,1324,262.3322126766983,426,847
618,1413,91.40731855456588,1676,1027
618,1289,44.40221019166758,1374,771
618,1375,66.85570280467599,1510,881
618,1309,41.06557111241921,1439,810
618,1392,86.90332387352015,1125,845
618,1407,138.59000461055254,664,776
618,1416,70.83863352719334,799,807
618,1367,39.45234757687638,1237,792
618,1391,93.212208648737,1595,952
618,1274,41.59595194177322,1322,738
618,1302,28.8,1057,477
618,1390,30.34402883616714,273,501
619,1420,0.0,1427,1037
619,1385,70.1528521685191,1276,841
619,1407,158.53081617735336,645,794
619,1413,102.34256793985497,1660,1023
619,1309,43.080340471258125,1434,806
619,1416,127.59731152383438,787,834
619,1289,44.856045437570415,1368,769
619,1375,69.76483648884815,1501,876
619,1324,295.66932435151693,387,875
619,1391,92.80932079685542,1585,944
619,1392,87.76562692944869,1122,833
619,1274,37.176376343967476,1319,735
619,1390,41.42571961680011,266,505
619,1307,0.0,1193,737
620,1420,57.95888197679456,1409,1028
620,1416,164.90447001932574,777,863
620,1392,87.45854856162158,1117,822
620,1309,44.28920208656148,1429,802
620,1407,180.6501259587368,624,815
620,1324,347.90635114280286,340,911
620,1375,56.25890189330889,1497,873
620,1413,103.92823117738519,1647,1016
620,1385,68.64399933811498,1270,834
620,1391,82.23788051511677,1579,937
620,1274,38.597566044918544,1315,731
620,1289,39.132432441445786,1365,766
620,1390,35.23941944341635,263,503
621,1309,43.36666270909136,1424,799
621,1420,98.72170672225934,1391,1015
621,1416,207.50760452342706,763,898
621,1413,100.99619335762749,1635,1010
621,1375,66.59239337884051,1488,866
621,1392,79.64499479729596,1112,814
621,1407,202.42108322697368,603,840
621,1427,0.0,1801,1052
621,1289,38.98873410941484,1363,761
621,1385,66.94590270366658,1266,826
621,1390,30.251011327334744,260,504
621,1391,86.89333416303732,1568,930
621,1324,406.9413848383439,284,951
621,1274,44.125256108079014,1308,729
622,1385,60.53221692037251,1261,821
622,1289,42.71286779124709,1357,758
622,1416,250.8312249829534,745,938
622,1407,228.05156175051746,580,869
622,1427,36.08629656808801,1790,1046
622,1431,0.0,733,713
622,1392,78.80554616747233,1108,804
622,1309,48.51351669206598,1418,794
622,1402,0.0,1328,906
622,1375,60.922152508432205,1481,864
622,1433,0.0,1166,1042
622,1390,32.835782995548065,255,503
622,1324,480.90363380612143,218,1000
622,1274,39.3549052152462,1306,725
622,1391,91.30823556298047,1557,922
622,1434,0.0,1159,481
623,1433,46.88300331676716,1155,1030
623,1416,304.03272080398847,724,987
623,1420,0.0,1364,978
623,1385,56.68400545039608,1256,816
623,1431,46.43860463019965,719,721
623,1407,259.29021681301367,552,901
623,1413,0.0,1613,983
623,1392,67.64800299865597,1103,799
623,1289,44.06871847855486,1352,754
623,1402,32.583480477076115,1320,898
623,1391,91.66693694540149,1547,914
623,1309,50.07482649636748,1411,792
623,1375,57.321266851731906,1477,858
623,1427,91.72520228988832,1766,1042
623,1274,39.90468336768578,1302,721
623,1367,0.0,1214,766
623,1324,530.9074847313186,139,1029
623,1390,69.4179781220292,238,506
623,1434,31.680000000000003,1170,481
624,1411,0.0,1120,908
624,1431,80.96773885212683,707,735
624,1413,27.3220789838548,1604,980
624,1309,53.79398430137822,1409,784
624,1416,331.7914370507252,695,1030
624,1427,91.121417942021,1755,1036
624,1407,306.3277569098518,516,939
624,1420,48.96000000000001,1356,963
624,1392,69.95915419748802,1101,789
